State,Year,Crop,Area,Rain,Production
2,1997,49,21,1303.7,10
2,1997,35,25,1303.7,24
2,1997,90,120,1303.7,160
2,1997,12,434,1303.7,2474
2,1997,47,2503,1303.7,15945
2,1997,83,429,1303.7,370
2,1997,52,2,1303.7,92
2,1997,67,119,1303.7,1176
2,1997,89,119,1303.7,229
2,1997,39,75467,1303.7,86418
2,1998,78,68,1332.5,102
2,1998,98,473,1332.5,356
2,1998,61,24800,1332.5,85560
2,1998,30,286,1332.5,246
2,1998,1,1071,1332.5,4760
2,1998,56,253,1332.5,154
2,1998,71,2323,1332.5,1383
2,1998,83,823,1332.5,506
2,1998,20,1085,1332.5,566
2,1998,91,35,1332.5,21
2,1998,103,26,1332.5,14
2,1998,84,84,1332.5,97
2,1998,101,267,1332.5,244
2,1998,37,2692,1332.5,1696
2,1998,30,164,1332.5,406
2,1998,34,4421,1332.5,2339
2,1998,105,2425,1332.5,1433
2,1998,50,19240,1332.5,35172
2,1998,30,342,1332.5,988
2,1998,39,9147,1332.5,18918
2,1998,99,159,1332.5,2649
2,1998,49,30,1332.5,18
2,1998,35,55,1332.5,52
2,1998,7,359,1332.5,502
2,1998,90,118,1332.5,171
2,1998,12,513,1332.5,4586
2,1998,47,2880,1332.5,21794
2,1998,2,103,1332.5,49
2,1998,52,19,1332.5,776
2,1998,67,115,1332.5,1243
2,1998,86,257,1332.5,196
2,1998,89,147,1332.5,279
2,1998,39,75297,1332.5,65786
2,1999,78,66,1402.7,78
2,1999,7,242,1402.7,253
2,1999,79,1553,1402.7,1146
2,1999,66,4133,1402.7,5005
2,1999,61,30381,1402.7,219756
2,1999,30,245,1402.7,325
2,1999,1,1409,1402.7,6826
2,1999,41,372,1402.7,187
2,1999,83,734,1402.7,506
2,1999,39,8165,1402.7,7408
2,1999,20,735,1402.7,339
2,1999,103,146,1402.7,135
2,1999,23,722,1402.7,529
2,1999,101,1385,1402.7,1036
2,1999,28,380,1402.7,329
2,1999,37,1169,1402.7,722
2,1999,30,3677,1402.7,11737
2,1999,97,1051,1402.7,536
2,1999,41,3014,1402.7,1661
2,1999,34,19,1402.7,15
2,1999,96,51,1402.7,36
2,1999,105,1107,1402.7,984
2,1999,65,3,1402.7,2
2,1999,50,15159,1402.7,30606
2,1999,30,333,1402.7,643
2,1999,39,10291,1402.7,17542
2,1999,99,74,1402.7,525
2,1999,49,15,1402.7,8
2,1999,35,53,1402.7,22
2,1999,90,243,1402.7,345
2,1999,12,292,1402.7,2140
2,1999,47,1766,1402.7,14197
2,1999,52,23,1402.7,582
2,1999,67,79,1402.7,1077
2,1999,86,12,1402.7,12
2,1999,89,72,1402.7,138
2,2000,39,82062,1207,94270
2,2000,78,51,1207,53
2,2000,7,436,1207,600
2,2000,79,2058,1207,1519
2,2000,61,34321,1207,291156
2,2000,30,163,1207,312
2,2000,1,1204,1207,8603
2,2000,41,213,1207,99
2,2000,71,80,1207,45
2,2000,83,902,1207,2342
2,2000,39,19197,1207,20153
2,2000,20,990,1207,456
2,2000,23,1241,1207,800
2,2000,84,18,1207,21
2,2000,101,537,1207,487
2,2000,28,570,1207,314
2,2000,37,2943,1207,1875
2,2000,30,217,1207,640
2,2000,97,1169,1207,545
2,2000,41,3950,1207,1943
2,2000,105,1768,1207,640
2,2000,50,25552,1207,40741
2,2000,30,202,1207,512
2,2000,39,11716,1207,16161
2,2000,99,561,1207,17935
2,2000,49,16,1207,8
2,2000,35,18,1207,13
2,2000,90,295,1207,364
2,2000,12,555,1207,4340
2,2000,47,2981,1207,22770
2,2000,52,3,1207,87
2,2000,67,49,1207,904
2,2000,86,189,1207,220
2,2000,89,109,1207,106
2,2001,30,202,1247,346
2,2001,39,76335,1247,71635
2,2001,78,283,1247,339
2,2001,7,81,1247,113
2,2001,17,24,1247,13
2,2001,79,1610,1247,1393
2,2001,61,30897,1247,210100
2,2001,1,1566,1247,9587
2,2001,41,295,1247,121
2,2001,71,140,1247,81
2,2001,83,838,1247,626
2,2001,39,11836,1247,21144
2,2001,20,599,1247,361
2,2001,91,2,1247,2
2,2001,103,275,1247,409
2,2001,23,698,1247,556
2,2001,101,3337,1247,2066
2,2001,28,358,1247,170
2,2001,37,1892,1247,1052
2,2001,30,510,1247,1348
2,2001,97,680,1247,562
2,2001,34,286,1247,200
2,2001,96,23,1247,23
2,2001,105,2367,1247,2194
2,2001,50,28459,1247,44737
2,2001,30,177,1247,433
2,2001,39,7712,1247,5563
2,2001,99,570,1247,16205
2,2001,49,43,1247,24
2,2001,35,12,1247,11
2,2001,90,108,1247,159
2,2001,12,816,1247,6463
2,2001,47,4071,1247,30370
2,2001,52,38,1247,1760
2,2001,67,91,1247,1020
2,2001,89,28,1247,53
2,2002,30,885,1105.8,1753
2,2002,39,5944,1105.8,4360
2,2002,78,235,1105.8,313
2,2002,32,21,1105.8,21
2,2002,79,961,1105.8,765
2,2002,61,31873,1105.8,213903
2,2002,1,1601,1105.8,9161
2,2002,41,44,1105.8,26
2,2002,83,779,1105.8,661
2,2002,20,657,1105.8,514
2,2002,91,203,1105.8,150
2,2002,23,473,1105.8,356
2,2002,84,39,1105.8,45
2,2002,101,370,1105.8,210
2,2002,28,758,1105.8,350
2,2002,37,1568,1105.8,1192
2,2002,30,512,1105.8,1195
2,2002,97,694,1105.8,354
2,2002,96,13,1105.8,12
2,2002,105,2242,1105.8,883
2,2002,50,29190,1105.8,47913
2,2002,30,198,1105.8,418
2,2002,41,5750,1105.8,3973
2,2002,39,11262,1105.8,17451
2,2002,99,464,1105.8,8904
2,2002,49,12,1105.8,7
2,2002,35,52,1105.8,36
2,2002,7,183,1105.8,272
2,2002,90,62,1105.8,92
2,2002,12,699,1105.8,5431
2,2002,47,3087,1105.8,25922
2,2002,67,3,1105.8,37
2,2002,86,344,1105.8,387
2,2002,89,48,1105.8,47
2,2002,39,70170,1105.8,71989
2,2003,39,5554,1353.9,4586
2,2003,78,214,1353.9,260
2,2003,32,17,1353.9,17
2,2003,7,184,1353.9,283
2,2003,79,1458,1353.9,1076
2,2003,61,34330,1353.9,238021
2,2003,30,173,1353.9,434
2,2003,1,2362,1353.9,14526
2,2003,41,11,1353.9,7
2,2003,71,4,1353.9,0
2,2003,83,588,1353.9,139
2,2003,20,596,1353.9,454
2,2003,91,246,1353.9,182
2,2003,23,429,1353.9,320
2,2003,84,39,1353.9,44
2,2003,101,328,1353.9,72
2,2003,28,733,1353.9,365
2,2003,37,1478,1353.9,1159
2,2003,30,272,1353.9,441
2,2003,97,736,1353.9,283
2,2003,34,20,1353.9,15
2,2003,96,16,1353.9,15
2,2003,105,1878,1353.9,1910
2,2003,50,27750,1353.9,22669
2,2003,30,209,1353.9,465
2,2003,41,5452,1353.9,2410
2,2003,39,11110,1353.9,13473
2,2003,99,427,1353.9,3484
2,2003,49,8,1353.9,6
2,2003,35,54,1353.9,30
2,2003,90,85,1353.9,128
2,2003,12,688,1353.9,5201
2,2003,47,2896,1353.9,23693
2,2003,67,125,1353.9,1828
2,2003,86,343,1353.9,381
2,2003,89,55,1353.9,54
2,2003,39,86029,1353.9,128719
2,2004,39,5045,1147.8,4865
2,2004,78,202,1147.8,249
2,2004,32,16,1147.8,15
2,2004,7,183,1147.8,278
2,2004,79,1003,1147.8,804
2,2004,61,32983,1147.8,257634
2,2004,30,161,1147.8,296
2,2004,1,2265,1147.8,15352
2,2004,41,10,1147.8,4
2,2004,71,4,1147.8,2
2,2004,83,548,1147.8,469
2,2004,20,585,1147.8,454
2,2004,91,223,1147.8,165
2,2004,23,409,1147.8,307
2,2004,84,39,1147.8,41
2,2004,101,321,1147.8,268
2,2004,28,735,1147.8,231
2,2004,37,1458,1147.8,1076
2,2004,30,271,1147.8,834
2,2004,97,737,1147.8,360
2,2004,34,19,1147.8,14
2,2004,96,15,1147.8,13
2,2004,105,1892,1147.8,1871
2,2004,50,28121,1147.8,37283
2,2004,30,192,1147.8,533
2,2004,41,5343,1147.8,4087
2,2004,39,10919,1147.8,15127
2,2004,99,415,1147.8,3386
2,2004,49,14,1147.8,9
2,2004,35,55,1147.8,39
2,2004,7,183,1147.8,277
2,2004,90,89,1147.8,134
2,2004,12,705,1147.8,6007
2,2004,47,2927,1147.8,21521
2,2004,67,39,1147.8,469
2,2004,86,331,1147.8,384
2,2004,89,59,1147.8,58
2,2004,39,86634,1147.8,51261
2,2005,39,3915,907.8,3947
2,2005,78,270,907.8,292
2,2005,79,1008,907.8,897
2,2005,61,33698,907.8,229146
2,2005,30,151,907.8,283
2,2005,1,2663,907.8,20683
2,2005,41,17,907.8,10
2,2005,71,4,907.8,2
2,2005,83,519,907.8,401
2,2005,20,441,907.8,330
2,2005,91,218,907.8,162
2,2005,23,410,907.8,355
2,2005,84,2,907.8,2
2,2005,101,474,907.8,446
2,2005,28,638,907.8,392
2,2005,37,2399,907.8,2054
2,2005,30,922,907.8,2507
2,2005,97,1369,907.8,820
2,2005,96,118,907.8,109
2,2005,105,1778,907.8,1968
2,2005,50,22607,907.8,16627
2,2005,30,213,907.8,427
2,2005,41,5481,907.8,3168
2,2005,39,11507,907.8,16005
2,2005,99,422,907.8,7516
2,2005,49,47,907.8,37
2,2005,35,83,907.8,53
2,2005,7,530,907.8,799
2,2005,90,267,907.8,394
2,2005,12,681,907.8,5325
2,2005,47,2831,907.8,23743
2,2005,67,29,907.8,439
2,2005,86,170,907.8,197
2,2005,89,456,907.8,443
2,2005,39,87123,907.8,77932
2,2006,39,3127,1052.8,2219
2,2006,78,59,1052.8,73
2,2006,61,26248,1052.8,179507
2,2006,30,441,1052.8,952
2,2006,1,2037,1052.8,13569
2,2006,41,1166,1052.8,574
2,2006,83,179,1052.8,107
2,2006,20,331,1052.8,251
2,2006,23,280,1052.8,213
2,2006,84,2,1052.8,2
2,2006,101,312,1052.8,296
2,2006,28,1008,1052.8,568
2,2006,37,1778,1052.8,1510
2,2006,30,4064,1052.8,14135
2,2006,97,1096,1052.8,689
2,2006,96,110,1052.8,102
2,2006,105,1849,1052.8,1346
2,2006,50,21676,1052.8,27904
2,2006,30,244,1052.8,1230
2,2006,41,5425,1052.8,4622
2,2006,39,10881,1052.8,14764
2,2006,39,68760,1052.8,58612
2,2007,30,411,1600.2,834
2,2007,39,3003,1600.2,1986
2,2007,78,53,1600.2,56
2,2007,7,455,1600.2,692
2,2007,61,24927,1600.2,168548
2,2007,1,1930,1600.2,12577
2,2007,41,1051,1600.2,486
2,2007,71,19,1600.2,11
2,2007,83,174,1600.2,142
2,2007,20,243,1600.2,195
2,2007,23,200,1600.2,160
2,2007,101,266,1600.2,256
2,2007,28,886,1600.2,595
2,2007,37,2736,1600.2,2027
2,2007,30,784,1600.2,2596
2,2007,97,1047,1600.2,610
2,2007,96,108,1600.2,187
2,2007,105,1625,1600.2,1534
2,2007,50,21466,1600.2,21955
2,2007,30,221,1600.2,895
2,2007,41,6197,1600.2,3024
2,2007,39,11538,1600.2,9955
2,2007,99,507,1600.2,6236
2,2007,49,32,1600.2,23
2,2007,35,79,1600.2,46
2,2007,90,256,1600.2,355
2,2007,12,474,1600.2,3697
2,2007,47,3285,1600.2,25145
2,2007,52,76,1600.2,2709
2,2007,67,42,1600.2,559
2,2007,86,88,1600.2,148
2,2007,89,444,1600.2,422
2,2007,39,66305,1600.2,48788
2,2008,30,402,1197.7,1014
2,2008,39,2877,1197.7,2385
2,2008,78,44,1197.7,51
2,2008,7,510,1197.7,845
2,2008,17,2,1197.7,1
2,2008,61,24681,1197.7,162620
2,2008,1,1927,1197.7,12504
2,2008,41,1124,1197.7,489
2,2008,71,60,1197.7,35
2,2008,47,2151,1197.7,17380
2,2008,83,177,1197.7,144
2,2008,20,224,1197.7,173
2,2008,91,222,1197.7,165
2,2008,67,72,1197.7,977
2,2008,23,298,1197.7,257
2,2008,101,250,1197.7,139
2,2008,28,799,1197.7,571
2,2008,37,2668,1197.7,2257
2,2008,30,857,1197.7,3420
2,2008,97,1135,1197.7,589
2,2008,96,112,1197.7,108
2,2008,47,1132,1197.7,3566
2,2008,105,1971,1197.7,1963
2,2008,65,9,1197.7,7
2,2008,67,13,1197.7,191
2,2008,50,22063,1197.7,26467
2,2008,30,1550,1197.7,5634
2,2008,41,6041,1197.7,2851
2,2008,39,13499,1197.7,21753
2,2008,35,78,1197.7,47
2,2008,90,263,1197.7,364
2,2008,12,561,1197.7,4185
2,2008,52,71,1197.7,3124
2,2008,89,445,1197.7,563
2,2008,39,67638,1197.7,67085
2,2009,30,532,889.3,1484
2,2009,39,2375,889.3,1109
2,2009,78,44,889.3,60
2,2009,79,574,889.3,553
2,2009,61,22609,889.3,162785
2,2009,1,1808,889.3,10798
2,2009,41,834,889.3,553
2,2009,83,184,889.3,109
2,2009,23,250,889.3,247
2,2009,101,203,889.3,114
2,2009,28,506,889.3,524
2,2009,37,2422,889.3,2049
2,2009,30,743,889.3,824
2,2009,97,1100,889.3,745
2,2009,96,95,889.3,95
2,2009,105,1557,889.3,1468
2,2009,50,20434,889.3,25262
2,2009,30,1519,889.3,5658
2,2009,41,5739,889.3,2353
2,2009,39,12618,889.3,18956
2,2009,52,69,889.3,3314
2,2009,86,71,889.3,133
2,2009,39,63223,889.3,35636
2,2010,30,483,629.2,1657
2,2010,39,2356,629.2,1239
2,2010,78,45,629.2,26
2,2010,79,578,629.2,546
2,2010,61,22782,629.2,165043
2,2010,1,1761,629.2,8815
2,2010,41,788,629.2,515
2,2010,83,137,629.2,129
2,2010,20,244,629.2,192
2,2010,23,233,629.2,203
2,2010,101,200,629.2,110
2,2010,28,487,629.2,479
2,2010,37,2181,629.2,1784
2,2010,30,747,629.2,1312
2,2010,97,1082,629.2,645
2,2010,96,88,629.2,91
2,2010,105,1510,629.2,621
2,2010,50,20445,629.2,24875
2,2010,30,1515,629.2,5370
2,2010,41,5746,629.2,3321
2,2010,39,12618,629.2,24030
2,2010,52,70,629.2,3513
2,2010,86,72,629.2,128
2,2010,39,63423,629.2,56438
2,2011,30,443,1097.1,1072
2,2011,39,2165,1097.1,2133
2,2011,78,43,1097.1,82
2,2011,79,565,1097.1,538
2,2011,61,22183,1097.1,219242
2,2011,1,1637,1097.1,14169
2,2011,83,124,1097.1,190
2,2011,20,227,1097.1,199
2,2011,23,209,1097.1,185
2,2011,101,177,1097.1,124
2,2011,28,443,1097.1,560
2,2011,37,1966,1097.1,1701
2,2011,30,831,1097.1,1244
2,2011,97,976,1097.1,669
2,2011,96,80,1097.1,82
2,2011,105,1363,1097.1,485
2,2011,50,18403,1097.1,28178
2,2011,30,1552,1097.1,5935
2,2011,41,5740,1097.1,8444
2,2011,39,12599,1097.1,23704
2,2011,86,69,1097.1,130
2,2011,39,64174,1097.1,142553
2,2012,30,373,1032.4,2816
2,2012,39,1955,1032.4,898
2,2012,78,39,1032.4,39
2,2012,79,611,1032.4,591
2,2012,61,20366,1032.4,30875
2,2012,1,1534,1032.4,3019
2,2012,71,48,1032.4,46
2,2012,83,110,1032.4,130
2,2012,20,227,1032.4,200
2,2012,23,214,1032.4,189
2,2012,101,175,1032.4,638
2,2012,28,402,1032.4,473
2,2012,37,1777,1032.4,1541
2,2012,30,915,1032.4,2727
2,2012,97,884,1032.4,712
2,2012,96,74,1032.4,77
2,2012,105,1345,1032.4,538
2,2012,50,16671,1032.4,31195
2,2012,30,1652,1032.4,7050
2,2012,41,6025,1032.4,5290
2,2012,39,12896,1032.4,28017
2,2012,52,75,1032.4,4851
2,2012,86,68,1032.4,129
2,2012,39,68045,1032.4,85570
2,2013,30,349,1069.9,1406
2,2013,39,1797,1069.9,4422
2,2013,78,36,1069.9,60
2,2013,79,676,1069.9,644
2,2013,61,16996,1069.9,243893
2,2013,1,1398,1069.9,22197
2,2013,71,61,1069.9,58
2,2013,83,98,1069.9,99
2,2013,20,225,1069.9,195
2,2013,23,128,1069.9,117
2,2013,101,166,1069.9,190
2,2013,28,372,1069.9,326
2,2013,37,1611,1069.9,1369
2,2013,30,981,1069.9,5902
2,2013,97,849,1069.9,762
2,2013,96,70,1069.9,74
2,2013,105,1305,1069.9,1623
2,2013,103,424,1069.9,552
2,2013,50,15914,1069.9,45283
2,2013,30,1708,1069.9,8013
2,2013,41,6164,1069.9,5554
2,2013,39,13122,1069.9,32701
2,2013,52,81,1069.9,4634
2,2013,86,66,1069.9,125
2,2013,39,69208,1069.9,170130
2,2014,30,337,1061,654
2,2014,39,1771,1061,2787
2,2014,78,37,1061,53
2,2014,79,662,1061,634
2,2014,61,15010,1061,222815
2,2014,1,1386,1061,13560
2,2014,41,722,1061,801
2,2014,71,67,1061,64
2,2014,83,91,1061,134
2,2014,20,213,1061,185
2,2014,23,115,1061,105
2,2014,101,162,1061,155
2,2014,28,375,1061,371
2,2014,37,1696,1061,1460
2,2014,30,995,1061,1805
2,2014,97,864,1061,632
2,2014,96,69,1061,70
2,2014,105,1409,1061,1122
2,2014,50,14080,1061,16658
2,2014,30,1701,1061,7006
2,2014,41,6128,1061,6943
2,2014,39,13010,1061,34113
2,2014,52,78,1061,4332
2,2014,86,68,1061,120
2,2014,39,62836,1061,184220
2,1997,78,77,1303.7,57
2,1997,71,5,1303.7,3
2,1997,91,2,1303.7,2
2,1997,84,106,1303.7,36
2,1997,101,5732,1303.7,5463
2,1997,37,261,1303.7,120
2,1997,30,20,1303.7,76
2,1997,34,147,1303.7,91
2,1997,105,1023,1303.7,1087
2,1997,50,24969,1303.7,40890
2,1997,30,32,1303.7,33
2,1997,35,83,1303.7,71
2,1997,12,1622,1303.7,14452
2,1997,47,212,1303.7,2584
2,1997,39,31361,1303.7,38025
2,1998,78,100,1332.5,134
2,1998,30,3049,1332.5,2515
2,1998,91,28,1332.5,16
2,1998,84,296,1332.5,293
2,1998,101,4465,1332.5,3871
2,1998,37,66,1332.5,36
2,1998,34,13416,1332.5,14262
2,1998,105,535,1332.5,593
2,1998,50,27765,1332.5,37702
2,1998,35,114,1332.5,86
2,1998,12,746,1332.5,11294
2,1998,47,74,1332.5,757
2,1998,67,23,1332.5,318
2,1998,39,35725,1332.5,27522
2,1999,78,103,1402.7,157
2,1999,79,9,1402.7,7
2,1999,66,317,1402.7,376
2,1999,30,4043,1402.7,4151
2,1999,41,102,1402.7,60
2,1999,101,3226,1402.7,3145
2,1999,28,5067,1402.7,5452
2,1999,37,149,1402.7,84
2,1999,30,5,1402.7,18
2,1999,97,5968,1402.7,4201
2,1999,41,81,1402.7,64
2,1999,96,256,1402.7,183
2,1999,105,511,1402.7,360
2,1999,50,20479,1402.7,34290
2,1999,30,45,1402.7,171
2,1999,12,900,1402.7,9549
2,1999,47,157,1402.7,1941
2,2000,39,31295,1207,47188
2,2000,78,93,1207,165
2,2000,79,8,1207,6
2,2000,30,3849,1207,7550
2,2000,41,3,1207,2
2,2000,84,1181,1207,1124
2,2000,101,3312,1207,3898
2,2000,28,3326,1207,3160
2,2000,37,151,1207,103
2,2000,97,7207,1207,7553
2,2000,96,46,1207,36
2,2000,105,225,1207,129
2,2000,50,23133,1207,50877
2,2000,30,80,1207,204
2,2000,35,65,1207,52
2,2000,12,218,1207,1718
2,2000,47,215,1207,2516
2,2001,30,3455,1247,6996
2,2001,39,29093,1247,41233
2,2001,78,169,1247,240
2,2001,91,2,1247,2
2,2001,101,3734,1247,2659
2,2001,28,5045,1247,3769
2,2001,37,38,1247,27
2,2001,97,9267,1247,6005
2,2001,96,381,1247,375
2,2001,105,515,1247,439
2,2001,50,20020,1247,30104
2,2001,30,78,1247,161
2,2001,35,2,1247,2
2,2001,12,60,1247,874
2,2001,47,119,1247,1235
2,2002,30,4444,1105.8,8921
2,2002,39,143,1105.8,79
2,2002,78,179,1105.8,203
2,2002,79,71,1105.8,57
2,2002,71,81,1105.8,45
2,2002,84,68,1105.8,59
2,2002,101,5089,1105.8,5466
2,2002,28,4946,1105.8,4328
2,2002,37,172,1105.8,131
2,2002,30,122,1105.8,275
2,2002,97,8431,1105.8,7470
2,2002,96,220,1105.8,196
2,2002,105,572,1105.8,342
2,2002,50,25035,1105.8,56500
2,2002,30,112,1105.8,221
2,2002,41,50,1105.8,25
2,2002,49,14,1105.8,9
2,2002,35,38,1105.8,26
2,2002,12,149,1105.8,1280
2,2002,47,189,1105.8,1888
2,2002,2,1,1105.8,1
2,2002,39,33330,1105.8,48018
2,2003,78,134,1353.9,144
2,2003,79,119,1353.9,88
2,2003,30,5205,1353.9,8495
2,2003,41,68,1353.9,38
2,2003,83,26,1353.9,18
2,2003,23,45,1353.9,34
2,2003,84,21,1353.9,19
2,2003,101,4652,1353.9,4503
2,2003,28,4581,1353.9,4595
2,2003,37,146,1353.9,108
2,2003,30,475,1353.9,1560
2,2003,97,6331,1353.9,6135
2,2003,96,395,1353.9,369
2,2003,105,641,1353.9,659
2,2003,50,23938,1353.9,51182
2,2003,30,48,1353.9,174
2,2003,41,17,1353.9,8
2,2003,35,25,1353.9,18
2,2003,12,115,1353.9,1091
2,2003,47,311,1353.9,3079
2,2003,2,4,1353.9,3
2,2003,39,30314,1353.9,42299
2,2004,78,188,1147.8,287
2,2004,30,7075,1147.8,8288
2,2004,41,3,1147.8,2
2,2004,71,212,1147.8,117
2,2004,84,35,1147.8,37
2,2004,101,4068,1147.8,1912
2,2004,28,4096,1147.8,2073
2,2004,37,43,1147.8,36
2,2004,30,841,1147.8,2657
2,2004,97,8835,1147.8,3940
2,2004,96,294,1147.8,259
2,2004,105,873,1147.8,711
2,2004,50,21137,1147.8,27249
2,2004,30,46,1147.8,103
2,2004,41,16,1147.8,7
2,2004,35,8,1147.8,6
2,2004,12,61,1147.8,356
2,2004,47,294,1147.8,2188
2,2004,39,28204,1147.8,15913
2,2005,78,180,907.8,279
2,2005,79,116,907.8,100
2,2005,30,9473,907.8,11624
2,2005,1,39,907.8,384
2,2005,84,22,907.8,19
2,2005,101,3643,907.8,3133
2,2005,28,3091,907.8,3715
2,2005,37,37,907.8,30
2,2005,30,541,907.8,2137
2,2005,97,6294,907.8,7213
2,2005,96,158,907.8,153
2,2005,105,689,907.8,1207
2,2005,50,21364,907.8,34960
2,2005,41,1,907.8,1
2,2005,12,59,907.8,515
2,2005,47,215,907.8,1803
2,2005,39,31615,907.8,26340
2,2006,78,309,1052.8,286
2,2006,30,7601,1052.8,9496
2,2006,2,3,1052.8,2
2,2006,84,67,1052.8,102
2,2006,101,904,1052.8,1235
2,2006,28,4283,1052.8,5748
2,2006,37,76,1052.8,62
2,2006,30,541,1052.8,2673
2,2006,97,7673,1052.8,6108
2,2006,96,310,1052.8,288
2,2006,105,1004,1052.8,682
2,2006,50,30061,1052.8,74091
2,2006,30,10,1052.8,34
2,2006,41,11,1052.8,6
2,2006,39,24520,1052.8,56289
2,2007,30,6007,1600.2,3655
2,2007,78,200,1600.2,285
2,2007,101,3194,1600.2,2871
2,2007,28,2959,1600.2,2710
2,2007,37,25,1600.2,21
2,2007,30,486,1600.2,2450
2,2007,97,4986,1600.2,4358
2,2007,96,474,1600.2,468
2,2007,105,799,1600.2,932
2,2007,50,28099,1600.2,74152
2,2007,30,4,1600.2,11
2,2007,12,86,1600.2,735
2,2007,47,27,1600.2,225
2,2007,39,37238,1600.2,115589
2,2008,30,4619,1197.7,3142
2,2008,78,193,1197.7,366
2,2008,47,21,1197.7,158
2,2008,101,3325,1197.7,2544
2,2008,28,4018,1197.7,2837
2,2008,37,24,1197.7,20
2,2008,30,486,1197.7,1827
2,2008,97,5304,1197.7,4805
2,2008,96,494,1197.7,475
2,2008,105,1084,1197.7,1315
2,2008,50,30720,1197.7,55830
2,2008,12,86,1197.7,758
2,2008,39,39639,1197.7,80603
2,2009,30,3969,889.3,4512
2,2009,78,184,889.3,323
2,2009,101,3072,889.3,3481
2,2009,28,3942,889.3,3244
2,2009,37,22,889.3,19
2,2009,30,490,889.3,1280
2,2009,97,4911,889.3,6198
2,2009,96,466,889.3,466
2,2009,105,793,889.3,394
2,2009,50,27384,889.3,51210
2,2009,30,6,889.3,8
2,2009,39,36454,889.3,51519
2,2010,30,2709,629.2,5078
2,2010,78,377,629.2,630
2,2010,41,19,629.2,12
2,2010,23,22,629.2,19
2,2010,101,5092,629.2,4506
2,2010,28,5918,629.2,4504
2,2010,37,24,629.2,20
2,2010,97,8260,629.2,5658
2,2010,96,1126,629.2,1165
2,2010,50,49743,629.2,87684
2,2010,30,5,629.2,11
2,2010,52,60,629.2,5053
2,2010,39,3483,629.2,1545
2,2011,30,7663,1097.1,24878
2,2011,78,414,1097.1,521
2,2011,41,4,1097.1,2
2,2011,71,190,1097.1,143
2,2011,101,6165,1097.1,6171
2,2011,28,6240,1097.1,4817
2,2011,37,53,1097.1,46
2,2011,97,9476,1097.1,9666
2,2011,96,1228,1097.1,1266
2,2011,105,3010,1097.1,5319
2,2011,50,52615,1097.1,131384
2,2011,39,17115,1097.1,32877
2,2012,30,6186,1032.4,5520
2,2012,78,419,1032.4,1381
2,2012,41,5,1032.4,3
2,2012,71,204,1032.4,153
2,2012,84,9,1032.4,13
2,2012,101,6481,1032.4,7071
2,2012,28,6381,1032.4,9393
2,2012,37,55,1032.4,48
2,2012,97,9794,1032.4,14436
2,2012,96,1273,1032.4,1325
2,2012,105,3089,1032.4,5057
2,2012,50,52762,1032.4,153199
2,2012,30,37,1032.4,232
2,2012,39,13525,1032.4,47383
2,2013,30,4703,1069.9,9674
2,2013,78,366,1069.9,1242
2,2013,41,19,1069.9,15
2,2013,23,2244,1069.9,2042
2,2013,101,4482,1069.9,7924
2,2013,28,3215,1069.9,5655
2,2013,97,5200,1069.9,9792
2,2013,96,644,1069.9,683
2,2013,105,2465,1069.9,4141
2,2013,50,33708,1069.9,110465
2,2013,39,15654,1069.9,33472
2,2014,30,5106,1061,11620
2,2014,78,82,1061,128
2,2014,41,21,1061,19
2,2014,23,2040,1061,1852
2,2014,101,3729,1061,4039
2,2014,28,2374,1061,1045
2,2014,37,270,1061,232
2,2014,97,4128,1061,3212
2,2014,96,817,1061,825
2,2014,105,2609,1061,2933
2,2014,50,29699,1061,67329
2,2014,39,15866,1061,58519
2,1997,39,18452,1303.7,26003
2,1997,78,141,1303.7,144
2,1997,7,20,1303.7,28
2,1997,17,2,1303.7,2
2,1997,61,6259,1303.7,39432
2,1997,30,6783,1303.7,19207
2,1997,1,1442,1303.7,11256
2,1997,71,284,1303.7,163
2,1997,20,55,1303.7,33
2,1997,91,327,1303.7,177
2,1997,84,261,1303.7,269
2,1997,101,48,1303.7,36
2,1997,37,1359,1303.7,537
2,1997,30,14658,1303.7,42332
2,1997,34,275,1303.7,102
2,1997,105,4137,1303.7,3583
2,1997,103,3028,1303.7,2619
2,1997,50,39999,1303.7,63679
2,1997,30,16361,1303.7,40492
2,1997,39,7162,1303.7,15213
2,1997,99,324,1303.7,5965
2,1997,49,21,1303.7,10
2,1997,35,58,1303.7,49
2,1997,90,92,1303.7,123
2,1997,12,183,1303.7,1396
2,1997,47,3955,1303.7,44628
2,1997,83,2207,1303.7,2181
2,1997,2,341,1303.7,152
2,1997,67,801,1303.7,10563
2,1997,89,67,1303.7,74
2,1997,39,58064,1303.7,100533
2,1998,78,106,1332.5,138
2,1998,98,422,1332.5,318
2,1998,61,5167,1332.5,33873
2,1998,30,6349,1332.5,7672
2,1998,1,1469,1332.5,10675
2,1998,71,3224,1332.5,2368
2,1998,83,2155,1332.5,2237
2,1998,20,32,1332.5,17
2,1998,91,208,1332.5,131
2,1998,103,4094,1332.5,3541
2,1998,84,173,1332.5,200
2,1998,101,15,1332.5,16
2,1998,37,1445,1332.5,1104
2,1998,30,10342,1332.5,30757
2,1998,34,30390,1332.5,17974
2,1998,105,4003,1332.5,2006
2,1998,50,37702,1332.5,75206
2,1998,30,24638,1332.5,91273
2,1998,39,2906,1332.5,5193
2,1998,99,490,1332.5,3655
2,1998,49,77,1332.5,52
